[2026-04-29T07:33:20.327+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-04-29T07:33:20.344+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-04-29T07:33:19.248198+00:00 [queued]>
[2026-04-29T07:33:20.349+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-04-29T07:33:19.248198+00:00 [queued]>
[2026-04-29T07:33:20.350+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2026-04-29T07:33:20.576+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: QtD-CeUdRUQ
[2026-04-29T07:33:20.577+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: ndAQfTzlVjc
[2026-04-29T07:33:20.577+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: AydS-vA3qa4
[2026-04-29T07:33:20.577+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: UPrkC1LdlLY
[2026-04-29T07:33:20.578+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: 8bTQMDM4qvY
[2026-04-29T07:33:20.578+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: DBw0oD38z0Q
[2026-04-29T07:33:20.579+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: 4SNThp0YiU4
[2026-04-29T07:33:20.579+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: XhuisK0bTSA
[2026-04-29T07:33:20.579+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: lkCRPp7cnP8
[2026-04-29T07:33:20.580+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: KkCXLABwHP0
[2026-04-29T07:33:20.580+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: PWirijQkH4M
[2026-04-29T07:33:20.580+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: U_LlX4t0A9I
[2026-04-29T07:33:20.581+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: T8I165Qxeo8
[2026-04-29T07:33:20.581+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: i-9V21MqlhY
[2026-04-29T07:33:20.581+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: YyNz4--6fro
[2026-04-29T07:33:20.582+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: f0cXJ6mJxGc
[2026-04-29T07:33:20.582+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: F6PqxbvOCUI
[2026-04-29T07:33:20.582+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: oA4LSZvX4iE
[2026-04-29T07:33:20.583+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: ZKxnjszkZto
[2026-04-29T07:33:20.583+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: 8_gdcaX9Xqk
[2026-04-29T07:33:20.584+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: snUyLbGx6U4
[2026-04-29T07:33:20.584+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: Pv0iVoSZzN8
[2026-04-29T07:33:20.584+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: CWbV3NItSdY
[2026-04-29T07:33:20.585+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: l-nMKJ5J3Uc
[2026-04-29T07:33:20.585+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: XE1Qyss8GIY
[2026-04-29T07:33:20.585+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: 6GzHPS0rEgc
[2026-04-29T07:33:20.586+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: imhY0pe-Sd8
[2026-04-29T07:33:20.586+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: erLbbextvlY
[2026-04-29T07:33:20.587+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: OnTTThIzuNU
[2026-04-29T07:33:20.587+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: mKdjycj-7eE
[2026-04-29T07:33:20.587+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: tWYsfOSY9vY
[2026-04-29T07:33:20.588+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: sH48lKbayNU
[2026-04-29T07:33:20.588+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: AFXoSFNMwIA
[2026-04-29T07:33:20.588+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: k194wHZHjB0
[2026-04-29T07:33:20.589+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: AjwAdtlRKf8
[2026-04-29T07:33:20.589+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: KOEfDvr4DcQ
[2026-04-29T07:33:20.590+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: krsBRQbOPQ4
[2026-04-29T07:33:20.590+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: 7ESeQBeikKs
[2026-04-29T07:33:20.591+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: K_CbgLpvH9E
[2026-04-29T07:33:20.591+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: lOKASgtr6kU
[2026-04-29T07:33:20.592+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: 9RhWXPcKBI8
[2026-04-29T07:33:20.592+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: ZVt9ZJfWV1c
[2026-04-29T07:33:20.593+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: rWBOITBjitE
[2026-04-29T07:33:20.593+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: tnTPaLOaHz8
[2026-04-29T07:33:20.594+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: Wdjh81uH6FU
[2026-04-29T07:33:20.594+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: 7dYTw-jAYkY
[2026-04-29T07:33:20.594+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: AjZDwxt7S8w
[2026-04-29T07:33:20.595+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: aZnqqXaT02g
[2026-04-29T07:33:20.595+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: mwKJfNYwvm8
[2026-04-29T07:33:20.595+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: l9_8_pDTmis
[2026-04-29T07:33:20.596+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: n7x4Jj9pdH8
[2026-04-29T07:33:20.596+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: QjvpjXdgugA
[2026-04-29T07:33:20.597+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: jGAJCAuV3pQ
[2026-04-29T07:33:20.597+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: c0v8OPItCOg
[2026-04-29T07:33:20.597+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: 3ryID_SwU5E
[2026-04-29T07:33:20.598+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: IemzxkkzI5s
[2026-04-29T07:33:20.598+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: 3OFj6l2tQ9s
[2026-04-29T07:33:20.598+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: bvlFjrcpD6s
[2026-04-29T07:33:20.599+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: AZlBZuS4hr0
[2026-04-29T07:33:20.599+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: Gx6VeIIbWwM
[2026-04-29T07:33:20.600+0000] {data_modification.py:31} INFO - Inserted row with Video_ID: CAOY8EKH1qU
